Version name,File name,Size,NR,NAuth,LOCTouched,LOCAdded,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,bugginess
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,78,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,60,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,56,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,273,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/util/TestUtf8.java,32,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,28,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,425,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,203,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/ipc/src/test/java/org/apache/avro/SimpleException.java,25,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,440,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/TestDataFileDeflate.java,64,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,550,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,137,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,39,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,44,0,0,0,0,0,0,0,0,0,YES
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,271,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,52,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,87,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,75,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,28,0,0,0,0,0,0,0,0,0,YES
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,50,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,93,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,56,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,38,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,99,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,58,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,74,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,78,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,96,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/FooRecord.java,47,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/TestDataFileMeta.java,75,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO.java,475,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,85,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,621,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,33,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,26,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,185,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,393,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,29,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,34,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,98,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,76,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,192,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/BarRecord.java,51,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/io/TestEncoders.java,55,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,27,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,24,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,248,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,232,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,123,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,51,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,76,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,253,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,980,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,54,0,0,0,0,0,0,0,0,0,YES
1.3.3,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,52,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,54,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,86,0,0,0,0,0,0,0,0,0,NO
1.3.3,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,41,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/avro/src/main/java/org/apache/avro/Schema.java,1327,2,1,42,35,19,18,28,15,14,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,167,1,1,5,4,4,4,2,2,2,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,49,1,1,49,49,49,49,49,49,49,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,543,1,1,40,28,28,28,16,16,16,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,201,1,1,6,1,1,1,-4,-4,-4,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,263,1,1,16,13,13,13,10,10,10,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,627,1,1,14,10,10,10,6,6,6,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,287,1,1,18,17,17,17,16,16,16,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,250,1,1,9,7,7,7,5,5,5,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,220,1,1,12,12,12,12,12,12,12,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,132,1,1,18,13,13,13,8,8,8,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,126,1,1,40,40,40,40,40,40,40,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,102,1,1,102,102,102,102,102,102,102,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,389,1,1,389,389,389,389,389,389,389,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,130,1,1,44,32,32,32,19,19,19,YES
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,703,1,1,18,17,17,17,16,16,16,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,49,1,1,49,49,49,49,49,49,49,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,167,1,1,167,167,167,167,167,167,167,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,157,1,1,5,5,5,5,5,5,5,YES
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,88,1,1,23,13,13,13,2,2,2,YES
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,43,1,1,43,43,43,43,43,43,43,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,247,1,1,247,247,247,247,247,247,247,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,36,1,1,36,36,36,36,36,36,36,NO
1.4.0,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,112,1,1,112,112,112,112,112,112,112,NO
1.4.0,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,79,1,1,3,2,2,2,1,1,1,NO
1.4.0,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,137,1,1,53,46,46,46,39,39,39,NO
1.4.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,218,1,1,21,17,17,17,13,13,13,YES
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,72,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestMain.java,35,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,157,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,64,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,62,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,44,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,60,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,58,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,80,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanAggregation.java,228,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,106,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyServer.java,151,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java,180,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,169,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,265,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,81,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,24,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,37,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,35,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,54,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,59,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,54,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/StatsPluginOverhead.java,105,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestStatsPluginAndServlet.java,217,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO2.java,163,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,35,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,37,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,67,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,63,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/io/TestValidatingIO.java,849,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,101,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/avro/src/test/java/org/apache/avro/AvroTestUtil.java,32,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,36,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,187,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/io/Perf.java,650,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,98,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/util/TestUtf8.java,32,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,28,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,425,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,426,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/avro/src/test/java/NoPackage.java,21,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,55,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,74,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/SimpleException.java,25,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,440,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,53,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFileDeflate.java,64,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,106,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java,219,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolDatagram.java,44,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,75,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,28,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanStorage.java,57,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,93,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,245,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,99,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StatsServer.java,54,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,38,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,144,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,144,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFile.java,269,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,84,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,93,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,88,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,58,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,52,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestFileSpanStorage.java,183,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,194,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,76,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java,359,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/FooRecord.java,47,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFileMeta.java,75,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecific.java,216,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServer.java,76,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,91,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO.java,475,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,83,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,193,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,33,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,76,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,26,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,185,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,393,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,34,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,76,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,192,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,238,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,136,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/io/TestEncoders.java,55,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTracingUtil.java,46,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,276,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,82,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanTraceFormation.java,279,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIO.java,212,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,304,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,123,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,47,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,117,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTaskRunner.java,90,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,464,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,76,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/test/java/org/apache/avro/TestDataFileConcat.java,176,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,980,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,391,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StaticServlet.java,46,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,232,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,439,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,29,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,124,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,58,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,101,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,267,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,87,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,56,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,115,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,28,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,256,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,66,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,103,0,0,0,0,0,0,0,0,0,YES
1.4.0,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,33,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,44,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,70,0,0,0,0,0,0,0,0,0,NO
1.4.0,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,26,0,0,0,0,0,0,0,0,0,NO
